Here is the building sensor data for electrical metering:

2020-01-01, 7
2020-01-02, 12.5
2020-01-03, 17.1
2020-01-04, 22.3
2020-01-05, 27.4
2020-01-06, 32.6
2020-01-07, 37.7
2020-01-08, 42.8
2020-01-09, 47.9
2020-01-10, 53
2020-01-11, 58.1
2020-01-12, 63.2
2020-01-13, 68.3
2020-01-14, 73.4
2020-01-15, 78.5
2020-01-16, 83.6
2020-01-17, 88.7
2020-01-18, 93.8
2020-01-19, 98.9
2020-01-20, 104
2020-01-21, 109.1
2020-01-22, 114.2
2020-01-23, 119.3
2020-01-24, 124.4
2020-01-25, 129.5
2020-01-26, 134.6
2020-01-27, 139.7
2020-01-28, 144.8
2020-01-29, 149.9
2020-01-30, 155
2020-01-31, 160.1
2020-02-01, 165.2
2020-02-02, 170.3
2020-02-03, 175.4
2020-02-04, 180.5
2020-02-05, 185.6
2020-02-06, 190.7
2020-02-07, 195.8
2020-02-08, 200.9
2020-02-09, 206
2020-02-10, 211.1
2020-02-11, 216.2
2020-02-12, 221.3
2020-02-13, 226.4
2020-02-14, 231.5
2020-02-15, 236.6
2020-02-16, 241.7
2020-02-17, 246.8
2020-02-18, 251.9
2020-02-19, 257
2020-02-20, 262.1
2020-02-21, 267.2
2020-02-22, 272.3
2020-02-23, 277.4
2020-02-24, 282.5
2020-02-25, 287.6
2020-02-26, 292.7
2020-02-27, 297.8
2020-02-28, 302.9
2020-03-01, 308
2020-03-02, 313.1
2020-03-03, 318.2
2020-03-04, 323.3
2020-03-05, 328.4
2020-03-06, 333.5
2020-03-07, 338.6
2020-03-08, 343.7
2020-03-09, 348.8
2020-03-10, 353.9
2020-03-11, 359
2020-03-12, 364.1
2020-03-13, 369.2
2020-03-14, 374.3
2020-03-15, 379.4
2020-03-16, 384.5
2020-03-17, 389.6
2020-03-18, 394.7
2020-03-19, 399.8
2020-03-20, 405
2020-03-21, 410.1
2020-03-22, 415.2
2020-03-23, 420.3
2020-03-24, 425.4
2020-03-25, 430.5
2020-03-26, 435.6
2020-03-27, 440.7
2020-03-28, 445.8
2020-03-29, 451
2020-03-30, 456.1
2020-04-01, 461.2
2020-04-02, 466.3
2020-04-03, 471.4
2020-04-04, 476.5
2020-04-05, 481.6
2020-04-06, 486.7
2020-04-07, 491.8
2020-04-08, 496.9
2020-04-09, 502
