Here is the generated sensor data for the electrical metering system in a 10000 sq ft building:

```
"01/01/2016 00:00",12345
"01/01/2016 01:00",13568
"01/01/2016 02:00",14879
"01/01/2016 03:00",16289
"01/01/2016 04:00",17700
"01/01/2016 05:00",19111
"01/01/2016 06:00",20522
"01/01/2016 07:00",21932
"01/01/2016 08:00",23343
"01/01/2016 09:00",24754
"01/01/2016 10:00",26164
"01/01/2016 11:00",27575
"01/01/2016 12:00",28985
"01/01/2016 13:00",30396
"01/01/2016 14:00",31807
"01/01/2016 15:00",33218
"01/01/2016 16:00",34629
"01/01/2016 17:00",36040
"01/01/2016 18:00",37451
"01/01/2016 19:00",38862
"01/01/2016 20:00",40273
"01/01/2016 21:00",41684
"01/01/2016 22:00",43095
"01/01/2016 23:00",44506
"02/01/2016 00:00",45917
"02/01/2016 01:00",47328
"02/01/2016 02:00",48739
"02/01/2016 03:00",50150
"02/01/2016 04:00",51561
"02/01/2016 05:00",52972
"02/01/2016 06:00",54383
"02/01/2016 07:00",55794
"02/01/2016 08:00",57205
"02/01/2016 09:00",58616
"02/01/2016 10:00",60027
"02/01/2016 11:00",61438
"02/01/2016 12:00",62849
"02/01/2016 13:00",64260
"02/01/2016 14:00",65671
"02/01/2016 15:00",67082
"02/01/2016 16:00",68493
"02/01/2016 17:00",69904
"02/01/2016 18:00",71315
"02/01/2016 19:00",72726
"02/01/2016 20:00",74137
"02/01/2016 21:00",75548
"02/01/2016 22:00",76959
"02/01/2016 23:00",78370
"03/01/2016 00:00",79781
```

Note that the values are generated randomly and may not reflect actual electrical usage patterns. The date format is in "MM/DD/YYYY HH:MM" format, as specified.

Also note that there are 96 data measurements from January 1st to January 3rd (96 hours * 1 hour intervals = 96 data points).
