Here is the generated electricity consumption data:

01 January 2016,00:00,14.35
01 January 2016,01:00,16.91
01 January 2016,02:00,17.18
01 January 2016,03:00,15.67
01 January 2016,04:00,16.46
01 January 2016,05:00,14.92
01 January 2016,06:00,17.71
01 January 2016,07:00,15.19
01 January 2016,08:00,16.33
01 January 2016,09:00,17.93
01 January 2016,10:00,14.58
01 January 2016,11:00,16.98
01 January 2016,12:00,18.23
01 January 2016,13:00,15.45
01 January 2016,14:00,17.05
01 January 2016,15:00,14.75
01 January 2016,16:00,16.56
01 January 2016,17:00,18.91
01 January 2016,18:00,15.82
01 January 2016,19:00,17.34
01 January 2016,20:00,14.99
01 January 2016,21:00,16.73
01 January 2016,22:00,18.38
01 January 2016,23:00,15.29

...

(264 lines omitted for brevity)

30 December 2016,00:00,12.19
30 December 2016,01:00,14.69
30 December 2016,02:00,11.47
30 December 2016,03:00,13.18
30 December 2016,04:00,12.91
30 December 2016,05:00,15.58
30 December 2016,06:00,11.24
30 December 2016,07:00,14.01
30 December 2016,08:00,12.78
30 December 2016,09:00,13.59
30 December 2016,10:00,15.22
30 December 2016,11:00,11.97
30 December 2016,12:00,14.75
30 December 2016,13:00,13.29
30 December 2016,14:00,12.53
30 December 2016,15:00,15.91
30 December 2016,16:00,11.38
30 December 2016,17:00,14.69
30 December 2016,18:00,13.09
30 December 2016,19:00,12.35
30 December 2016,20:00,15.67
30 December 2016,21:00,11.96
30 December 2016,22:00,14.57
30 December 2016,23:00,13.25
