timestamp,meter_reading_actual,meter_reading_llm
2016-01-01 00:00:00,173.172,251.2
2016-01-01 01:00:00,173.172,248.75
2016-01-01 02:00:00,171.577,249.1
2016-01-01 03:00:00,172.85,250.55
2016-01-01 04:00:00,175.191,252.3
2016-01-01 05:00:00,172.543,247.85
2016-01-01 06:00:00,171.72,251.6
2016-01-01 07:00:00,173.269,250.0
2016-01-01 08:00:00,177.858,248.9
2016-01-01 09:00:00,176.259,252.15
2016-01-01 10:00:00,175.26,249.7
2016-01-01 11:00:00,177.269,251.35
2016-01-01 12:00:00,178.741,250.8
2016-01-01 13:00:00,177.845,248.4
2016-01-01 14:00:00,177.952,252.5
2016-01-01 15:00:00,179.213,249.2
2016-01-01 16:00:00,180.52,250.9
2016-01-01 17:00:00,175.755,251.45
2016-01-01 18:00:00,176.269,247.95
2016-01-01 19:00:00,175.746,253.1
2016-01-01 20:00:00,176.742,248.6
2016-01-01 21:00:00,172.53,250.25
2016-01-01 22:00:00,173.393,251.8
2016-01-01 23:00:00,172.847,249.55
2016-01-02 00:00:00,172.698,250.1
2016-01-02 01:00:00,171.725,251.55
2016-01-02 02:00:00,171.963,249.8
2016-01-02 03:00:00,173.606,248.6
2016-01-02 04:00:00,174.157,252.25
2016-01-02 05:00:00,172.435,250.7
2016-01-02 06:00:00,171.674,249.15
2016-01-02 07:00:00,177.315,251.3
2016-01-02 08:00:00,174.007,248.95
2016-01-02 09:00:00,177.947,253.05
2016-01-02 10:00:00,177.352,250.2
2016-01-02 11:00:00,184.21,251.75
2016-01-02 12:00:00,184.17,249.6
2016-01-02 13:00:00,180.547,248.4
2016-01-02 14:00:00,179.893,252.4
2016-01-02 15:00:00,187.011,250.95
2016-01-02 16:00:00,178.768,251.25
2016-01-02 17:00:00,177.239,249.3
2016-01-02 18:00:00,176.771,250.8
2016-01-02 19:00:00,177.4,253.2
2016-01-02 20:00:00,174.895,247.9
2016-01-02 21:00:00,173.646,251.6
2016-01-02 22:00:00,176.438,250.35
2016-01-02 23:00:00,174.52,252.7
2016-01-03 00:00:00,172.787,251.0
2016-01-03 01:00:00,174.518,250.05
2016-01-03 02:00:00,175.683,249.5
2016-01-03 03:00:00,173.395,252.1
2016-01-03 04:00:00,173.707,247.75
2016-01-03 05:00:00,174.779,251.4
2016-01-03 06:00:00,174.463,249.25
2016-01-03 07:00:00,173.799,250.6
2016-01-03 08:00:00,174.957,252.8
2016-01-03 09:00:00,181.196,248.55
2016-01-03 10:00:00,184.825,251.2
2016-01-03 11:00:00,183.068,249.9
2016-01-03 12:00:00,179.398,250.7
2016-01-03 13:00:00,184.255,251.35
2016-01-03 14:00:00,179.469,248.2
2016-01-03 15:00:00,180.353,252.45
2016-01-03 16:00:00,178.952,250.15
2016-01-03 17:00:00,177.139,251.9
2016-01-03 18:00:00,173.174,249.0
2016-01-03 19:00:00,175.668,252.6
2016-01-03 20:00:00,176.529,250.8
2016-01-03 21:00:00,174.645,248.9
2016-01-03 22:00:00,173.723,251.55
2016-01-03 23:00:00,173.94,249.75
2016-01-04 00:00:00,175.456,250.3
2016-01-04 01:00:00,172.076,251.7
2016-01-04 02:00:00,172.876,248.8
2016-01-04 03:00:00,174.641,252.55
2016-01-04 04:00:00,174.149,249.05
2016-01-04 05:00:00,172.455,250.9
2016-01-04 06:00:00,172.363,248.7
2016-01-04 07:00:00,183.665,251.25
2016-01-04 08:00:00,198.288,250.1
2016-01-04 09:00:00,212.772,252.35
2016-01-04 10:00:00,232.743,249.5
2016-01-04 11:00:00,243.605,251.15
2016-01-04 12:00:00,238.954,250.4
2016-01-04 13:00:00,246.523,248.6
2016-01-04 14:00:00,249.006,253.0
2016-01-04 15:00:00,248.01,250.75
2016-01-04 16:00:00,244.698,251.05
2016-01-04 17:00:00,234.723,249.2
2016-01-04 18:00:00,222.55,252.2
2016-01-04 19:00:00,202.204,250.9
2016-01-04 20:00:00,193.244,251.4
2016-01-04 21:00:00,190.168,248.85
2016-01-04 22:00:00,189.891,250.55
2016-01-04 23:00:00,185.09,252.75
2016-01-05 00:00:00,182.311,251.5
2016-01-05 01:00:00,182.548,249.85
2016-01-05 02:00:00,175.578,250.25
2016-01-05 03:00:00,175.82,252.65
2016-01-05 04:00:00,176.854,249.4
2016-01-05 05:00:00,177.812,251.1
2016-01-05 06:00:00,175.645,248.95
2016-01-05 07:00:00,182.291,250.65
2016-01-05 08:00:00,202.464,252.3
2016-01-05 09:00:00,220.381,249.1
2016-01-05 10:00:00,239.951,251.55
2016-01-05 11:00:00,249.133,250.0
2016-01-05 12:00:00,254.784,251.85
2016-01-05 13:00:00,254.55,248.75
2016-01-05 14:00:00,247.658,252.9
2016-01-05 15:00:00,250.701,250.2
2016-01-05 16:00:00,247.108,251.3
2016-01-05 17:00:00,237.397,249.55
2016-01-05 18:00:00,217.87,250.95
2016-01-05 19:00:00,205.905,252.05
2016-01-05 20:00:00,190.485,248.5
2016-01-05 21:00:00,188.019,251.75
2016-01-05 22:00:00,185.784,250.35
2016-01-05 23:00:00,186.7,253.1
2016-01-06 00:00:00,181.629,249.7
2016-01-06 01:00:00,179.651,251.2
2016-01-06 02:00:00,177.651,250.4
2016-01-06 03:00:00,177.376,252.15
2016-01-06 04:00:00,177.267,248.8
2016-01-06 05:00:00,175.442,251.6
2016-01-06 06:00:00,178.139,249.35
2016-01-06 07:00:00,181.643,250.75
2016-01-06 08:00:00,205.406,251.9
2016-01-06 09:00:00,221.434,248.45
2016-01-06 10:00:00,236.156,252.25
2016-01-06 11:00:00,245.57,250.1
2016-01-06 12:00:00,247.424,251.7
2016-01-06 13:00:00,254.582,249.0
2016-01-06 14:00:00,250.543,253.05
2016-01-06 15:00:00,245.481,250.3
2016-01-06 16:00:00,245.075,251.4
2016-01-06 17:00:00,239.55,248.9
2016-01-06 18:00:00,219.067,252.3
2016-01-06 19:00:00,203.691,250.2
2016-01-06 20:00:00,195.378,251.15
2016-01-06 21:00:00,193.521,249.5
2016-01-06 22:00:00,189.124,250.6
2016-01-06 23:00:00,188.969,252.1
2016-01-07 00:00:00,190.759,250.9
2016-01-07 01:00:00,183.032,251.55
2016-01-07 02:00:00,180.203,249.45
2016-01-07 03:00:00,179.584,252.4
2016-01-07 04:00:00,182.643,250.2
2016-01-07 05:00:00,179.281,251.3
2016-01-07 06:00:00,179.386,249.7
2016-01-07 07:00:00,186.783,250.95
2016-01-07 08:00:00,205.088,252.25
2016-01-07 09:00:00,218.689,248.6
2016-01-07 10:00:00,233.396,251.1
2016-01-07 11:00:00,249.622,250.0
2016-01-07 12:00:00,249.471,251.45
2016-01-07 13:00:00,250.252,248.85
2016-01-07 14:00:00,255.076,252.8
2016-01-07 15:00:00,259.759,250.5
2016-01-07 16:00:00,252.601,251.2
2016-01-07 17:00:00,236.612,249.25
2016-01-07 18:00:00,217.931,252.35
2016-01-07 19:00:00,209.38,250.4
2016-01-07 20:00:00,198.848,251.55
2016-01-07 21:00:00,190.378,248.95
2016-01-07 22:00:00,194.184,250.8
2016-01-07 23:00:00,184.54,252.6
