timestamp,meter_reading_actual,meter_reading_llm
2016-01-01 00:00:00,159.643,358.23
2016-01-01 01:00:00,319.286,360.12
2016-01-01 02:00:00,319.286,362.45
2016-01-01 03:00:00,319.286,359.78
2016-01-01 04:00:00,319.286,361.0
2016-01-01 05:00:00,319.286,360.55
2016-01-01 06:00:00,319.286,362.1
2016-01-01 07:00:00,319.286,359.2
2016-01-01 08:00:00,319.286,361.7
2016-01-01 09:00:00,319.286,360.3
2016-01-01 10:00:00,319.286,362.8
2016-01-01 11:00:00,319.286,359.9
2016-01-01 12:00:00,319.286,360.65
2016-01-01 13:00:00,319.286,361.25
2016-01-01 14:00:00,319.286,359.5
2016-01-01 15:00:00,319.286,360.0
2016-01-01 16:00:00,319.286,362.0
2016-01-01 17:00:00,319.286,359.6
2016-01-01 18:00:00,319.286,361.15
2016-01-01 19:00:00,319.286,360.4
2016-01-01 20:00:00,319.286,362.55
2016-01-01 21:00:00,319.286,359.75
2016-01-01 22:00:00,319.286,360.85
2016-01-01 23:00:00,319.286,361.35
