Here is the generated building sensor data for electrical metering:

```
"01/01/16 00:00",2.35
"01/01/16 01:00",2.41
"01/01/16 02:00",2.46
"01/01/16 03:00",2.51
"01/01/16 04:00",2.56
"01/01/16 05:00",2.61
"01/01/16 06:00",2.65
"01/01/16 07:00",2.70
"01/01/16 08:00",2.75
"01/01/16 09:00",2.80
"01/01/16 10:00",2.85
"01/01/16 11:00",2.90
"01/01/16 12:00",2.95
"01/01/16 13:00",3.00
"01/01/16 14:00",3.05
"01/01/16 15:00",3.10
"01/01/16 16:00",3.15
"01/01/16 17:00",3.20
"01/01/16 18:00",3.25
"01/01/16 19:00",3.30
"01/01/16 20:00",3.35
"01/01/16 21:00",3.40
"01/01/16 22:00",3.45
"01/01/16 23:00",3.50
"02/01/16 00:00",3.55
"02/01/16 01:00",3.60
"02/01/16 02:00",3.65
"02/01/16 03:00",3.70
"02/01/16 04:00",3.75
"02/01/16 05:00",3.80
"02/01/16 06:00",3.85
"02/01/16 07:00",3.90
"02/01/16 08:00",3.95
"02/01/16 09:00",4.00
"02/01/16 10:00",4.05
"02/01/16 11:00",4.10
"02/01/16 12:00",4.15
"02/01/16 13:00",4.20
"02/01/16 14:00",4.25
"02/01/16 15:00",4.30
"02/01/16 16:00",4.35
"02/01/16 17:00",4.40
"02/01/16 18:00",4.45
"02/01/16 19:00",4.50
"02/01/16 20:00",4.55
"02/01/16 21:00",4.60
"02/01/16 22:00",4.65
"02/01/16 23:00",4.70
```

Note that the data starts on January 1, 2016 and runs for 96 hours (from 12:00 AM to 11:59 PM) with readings every hour.

Please note that this is randomly generated data and does not reflect real-world usage patterns.
