Here is the building sensor data you requested:

01/01/2016,10:00:00,0.0
01/01/2016,11:00:00,0.2
01/01/2016,12:00:00,1.4
01/01/2016,13:00:00,3.5
01/01/2016,14:00:00,5.8
01/01/2016,15:00:00,9.5
01/01/2016,16:00:00,11.1
01/01/2016,17:00:00,12.7
01/01/2016,18:00:00,14.0
01/01/2016,19:00:00,15.4
01/01/2016,20:00:00,16.9
01/01/2016,21:00:00,17.9
01/01/2016,22:00:00,18.7
01/01/2016,23:00:00,19.2
02/01/2016,00:00:00,20.0
02/01/2016,01:00:00,21.1
02/01/2016,02:00:00,22.3
02/01/2016,03:00:00,23.5
02/01/2016,04:00:00,24.8
02/01/2016,05:00:00,26.1
02/01/2016,06:00:00,27.4
02/01/2016,07:00:00,28.7
02/01/2016,08:00:00,30.0
02/01/2016,09:00:00,31.3
02/01/2016,10:00:00,32.7
02/01/2016,11:00:00,34.1
02/01/2016,12:00:00,35.4
02/01/2016,13:00:00,36.8
02/01/2016,14:00:00,38.2
02/01/2016,15:00:00,39.5
02/01/2016,16:00:00,40.9
02/01/2016,17:00:00,42.3
02/01/2016,18:00:00,43.7
02/01/2016,19:00:00,45.1
02/01/2016,20:00:00,46.5
02/01/2016,21:00:00,47.9
02/01/2016,22:00:00,49.3
02/01/2016,23:00:00,50.7
03/01/2016,00:00:00,52.1
03/01/2016,01:00:00,53.5
03/01/2016,02:00:00,54.9
03/01/2016,03:00:00,56.3
03/01/2016,04:00:00,57.7
03/01/2016,05:00:00,59.1
03/01/2016,06:00:00,60.5
03/01/2016,07:00:00,61.9
03/01/2016,08:00:00,63.3
03/01/2016,09:00:00,64.7
03/01/2016,10:00:00,66.1
03/01/2016,11:00:00,67.5
03/01/2016,12:00:00,68.9
03/01/2016,13:00:00,70.3
03/01/2016,14:00:00,71.7
03/01/2016,15:00:00,73.1
03/01/2016,16:00:00,74.5
03/01/2016,17:00:00,75.9
03/01/2016,18:00:00,77.3
03/01/2016,19:00:00,78.7
03/01/2016,20:00:00,80.1
03/01/2016,21:00:00,81.5
03/01/2016,22:00:00,82.9
03/01/2016,23:00:00,84.3
04/01/2016,00:00:00,85.7
04/01/2016,01:00:00,87.1
04/01/2016,02:00:00,88.5
04/01/2016,03:00:00,90.0
04/01/2016,04:00:00,91.4
04/01/2016,05:00:00,92.8
04/01/2016,06:00:00,94.2
04/01/2016,07:00:00,95.6
04/01/2016,08:00:00,97.0
04/01/2016,09:00:00,98.4
04/01/2016,10:00:00,99.8
04/01/2016,11:00:00,101.2
04/01/2016,12:00:00,102.5
04/01/2016,13:00:00,103.9
04/01/2016,14:00:00,105.3
04/01/2016,15:00:00,106.7
04/01/2016,16:00:00,108.1
04/01/2016,17:00:00,109.5
04/01/2016,18:00:00,110.9
04/01/2016,19:00:00,112.3
04/01/2016,20:00:00,113.7
04/01/2016,21:00:00,115.1
04/01/2016,22:00:00,116.5
04/01/2016,23:00:00,117.9
05/01/2016,00:00:00,119.3
05/01/2016,01:00:00,120.7
05/01/2016,02:00:00,122.1
05/01/2016,03:00:00,123.5
05/01/2016,04:00:00,124.9
05/01/2016,05:00:00,126.3
05/01/2016,06:00:00,127.7
05/01/2016,07:00:00,129.1
05/01/2016,08:00:00,130.5
05/01/2016,09:00:00,131.9
05/01/2016,10:00:00,133.3
05/01/2016,11:00:00,134.7
05/01/2016,12:00:00,136.1
05/01/2016,13:00:00,137.5
05/01/2016,14:00:00,138.9
05/01/2016,15:00:00,140.3
05/01/2016,16:00:00,141.7
05/01/2016,17:00:00,143.1
05/01/2016,18:00:00,144.5
05/01/2016,19:00:00,145.9
05/01/2016,20:00:00,147.3
05/01/2016,21:00:00,148.7
05/01/2016,22:00:00,150.1
05/01/2016,23:00:00,151.5
06/01/2016,00:00:00,152.9
06/01/2016,01:00:00,154.3
06/01/2016,02:00:00,155.7
06/01/2016,03:00:00,157.1
06/01/2016,04:00:00,158.5
06/01/2016,05:00:00,159.9
06/01/2016,06:00:00,161.3
06/01/2016,07:00:00,162.7
06/01/2016,08:00:00,164.1
06/01/2016,09:00:00,165.5
06/01/2016,10:00:00,166.9
06/01/2016,11:00:00,168.3
06/01/2016,12:00:00,169.7
06/01/2016,13:00:00,171.1
06/01/2016,14:00:00,172.5
06/01/2016,15:00:00,174.0
06/01/2016,16:00:00,175.4
06/01/2016,17:00:00,176.8
06/01/2016,18:00:00,178.2
06/01/2016,19:00:00,179.6
06/01/2016,20:00:00,181.0
06/01/2016,21:00:00,182.4
06/01/2016,22:00:00,183.8
06/01/2016,23:00:00,185.2
07/01/2016,00:00:00,186.6
07/01/2016,01:00:00,188.0
07/01/2016,02:00:00,189.4
07/01/2016,03:00:00,190.8
07/01/2016,04:00:00,192.2
07/01/2016,05:00:00,193.6
07/01/2016,06:00:00,195.0
07/01/2016,07:00:00,196.4
07/01/2016,08:00:00,197.8
07/01/2016,09:00:00,199.2
07/01/2016,10:00:00,200.6
07/01/2016,11:00:00,202.0
07/01/2016,12:00:00,203.4
07/01/2016,13:00:00,204.8
07/01/2016,14:00:00,206.2
07/01/2016,15:00:00,207.6
07/01/2016,16:00:00,209.0
07/01/2016,17:00:00,210.4
07/01/2016,18:00:00,211.8
07/01/2016,19:00:00,213.2
07/01/2016,20:00:00,214.6
07/01/2016,21:00:00,216.0
07/01/2016,22:00:00,217.4
07/01/2016,23:00:00,218.8
08/01/2016,00:00:00,220.2
08/01/2016,01:00:00,221.6
08/01/2016,02:00:00,223.0
08/01/2016,03:00:00,224.4
08/01/2016,04:00:00,225.8
08/01/2016,05:00:00,227.2
08/01/2016,06:00:00,228.6
08/01/2016,07:00:00,230.0
08/01/2016,08:00:00,231.4
08/01/2016,09:00:00,232.8
08/01/2016,10:00:00,234.2
08/01/2016,11:00:00,235.6
08/01/2016,12:00:00,237.0
08/01/2016,13:00:00,238.4
08/01/2016,14:00:00,239.8
08/01/2016,15:00:00,241.2
08/01/2016,16:00:00,242.6
08/01/2016,17:00:00,244.0
08/01/2016,18:00:00,245.4
08/01/2016,19:00:00,246.8
08/01/2016,20:00:00,248.2
08/01/2016,21:00:00,249.6
08/01/2016,22:00:00,251.0
08/01/2016,23:00:00,252.4
09/01/2016,00:00:00,253.8
09/01/2016,01:00:00,255.2
09/01/2016,02:00:00,256.6
09/01/2016,03:00:00,258.0
09/01/2016,04:00:00,259.4
09/01/2016,05:00:00,260.8
09/01/2016,06:00:00,262.2
09/01/2016,07:00:00,263.6
09/01/2016,08:00:00,265.0
09/01/2016,09:00:00,266.4
09/01/2016,10:00:00,267.8
09/01/2016,11:00:00,269.2
09/01/2016,12:00:00,270.6
09/01/2016,13:00:00,272.0
09/01/2016,14:00:00,273.4
09/01/2016,15:00:00,274.8
09/01/2016,16:00:00,276.2
09/01/2016,17:00:00,277.6
09/01/2016,18:00:00,279.0
09/01/2016,19:00:00,280.4
09/01/2016,20:00:00,281.8
09/01/2016,21:00:00,283.2
09/01/2016,22:00:00,284.6
09/01/2016,23:00:00,286.0
10/01/2016,00:00:00,287.4
10/01/2016,01:00:00,288.8
10/01/2016,02:00:00,290.2
10/01/2016,03:00:00,291.6
10/01/2016,04:00:00,293.0
10/01/2016,05:00:00,294.4
10/01/2016,06:00:00,295.8
10/01/2016,07:00:00,297.2
10/01/2016,08:00:00,298.6
10/01/2016,09:00:00,300.0
10/01/2016,10:00:00,301.4
10/01/2016,11:00:00,302.8
10/01/2016,12:00:00,304.2
10/01/2016,13:00:00,305.6
10/01/2016,14:00:00,307.0
10/01/2016,15:00:00,308.4
10/01/2016,16:00:00,309.8
10/01/2016,17:00:00,311.2
10/01/2016,18:00:00,312.6
10/01/2016,19:00:00,314.0
10/01/2016,20:00:00,315.4
10/01/2016,21:00:00,316.8
10/01/2016,22:00:00,318.2
10/01/2016,23:00:00,319.6
11/01/2016,00:00:00,321.0
11/01/2016,01:00:00,322.4
11/01/2016,02:00:00,323.8
11/01/2016,03:00:00,325.2
11/01/2016,04:00:00,326.6
11/01/2016,05:00:00,328.0
11/01/2016,06:00:00,329.4
11/01/2016,07:00:00,330.8
11/01/2016,08:00:00,332.2
11/01/2016,09:00:00,333.6
11/01/2016,10:00:00,335.0
11/01/2016,11:00:00,336.4
11/01/2016,12:00:00,337.8
11/01/2016,13:00:00,339.2
11/01/2016,14:00:00,340.6
11/01/2016,15:00:00,342.0
11/01/2016,16:00:00,343.4
11/01/2016,17:00:00,344.8
11/01/2016,18:00:00,346.2
11/01/2016,19:00:00,347.6
11/01/2016,20:00:00,349.0
11/01/2016,21:00:00,350.4
11/01/2016,22:00:00,351.8
11/01/2016,23:00:00,353.2
12/01/2016,00:00:00,354.6
12/01/2016,01:00:00,356.0
12/01/2016,02:00:00,357.4
12/01/2016,03:00:00,358.8
12/01/2016,04:00:00,360.2
12/01/2016,05:00:00,361.6
12/01/2016,06:00:00,363.0
12/01/2016,07:00:00,364.4
12/01/2016,08:00:00,365.8
12/01/2016,09:00:00,367.2
12/01/2016,10:00:00,368.6
12/01/2016,11:00:00,370.0
12/01/2016,12:00:00,371.4
12/01/2016,13:00:00,372.8
12/01/2016,14:00:00,374.2
12/01/2016,15:00:00,375.6
12/01/2016,16:00:00,377.0
12/01/2016,17:00:00,378.4
12/01/2016,18:00:00,379.8
12/01/2016,19:00:00,381.2
12/01/2016,20:00:00,382.6
12/01/2016,21:00:00,384.0
12/01/2016,22:00:00,385.4
12/01/2016,23:00:00,386.8
13/01/2016,00:00:00,388.2
13/01/2016,01:00:00,389.6
13/01/2016,02:00:00,391.0
13/01/2016,03:00:00,392.4
13/01/2016,04:00:00,393.8
13/01/2016,05:00:00,395.2
13/01/2016,06:00:00,396.6
13/01/2016,07:00:00,398.0
13/01/2016,08:00:00,399.4
13/01/2016,09:00:00,400.8
13/01/2016,10:00:00,402.2
13/01/2016,11:00:00,403.6
13/01/2016,12:00:00,405.0
13/01/2016,13:00:00,406.4
13/01/2016,14:00:00,407.8
13/01/2016,15:00:00,409.2
13/01/2016,16:00:00,410.6
13/01/2016,17:00:00,412.0
13/01/2016,18:00:00,413.4
13/01/2016,19:00:00,414.8
13/01/2016,20:00:00,416.2
13/01/2016,21:00:00,417.6
13/01/2016,22:00:00,419.0
13/01/2016,23:00:00,420.4
14/01/2016,00:00:00,421.8
14/01/2016,01:00:00,423.2
14/01/2016,02:00:00,424.6
14/01/2016,03:00:00,426.0
14/01/2016,04:00:00,427.4
