timestamp,year,month,day,week_bucket,season,period,value,quality_flag
2016-01-01T00:00,2016,1,1,1,winter,night,240.64,normal
2016-01-01T01:00,2016,1,1,1,winter,night,240.64,normal
2016-01-01T02:00,2016,1,1,1,winter,night,240.66,normal
2016-01-01T03:00,2016,1,1,1,winter,night,240.65,normal
2016-01-01T04:00,2016,1,1,1,winter,night,240.62,normal
2016-01-01T05:00,2016,1,1,1,winter,night,240.66,normal
2016-01-01T06:00,2016,1,1,1,winter,day,240.65,normal
2016-01-01T07:00,2016,1,1,1,winter,day,240.66,normal
2016-01-01T08:00,2016,1,1,1,winter,day,240.67,normal
2016-01-01T09:00,2016,1,1,1,winter,day,240.68,normal
2016-01-01T10:00,2016,1,1,1,winter,day,240.7,normal
2016-01-01T11:00,2016,1,1,1,winter,day,240.69,normal
2016-01-01T12:00,2016,1,1,1,winter,day,240.68,normal
2016-01-01T13:00,2016,1,1,1,winter,day,240.66,normal
2016-01-01T14:00,2016,1,1,1,winter,day,240.65,normal
2016-01-01T15:00,2016,1,1,1,winter,day,240.67,normal
2016-01-01T16:00,2016,1,1,1,winter,day,240.68,normal
2016-01-01T17:00,2016,1,1,1,winter,day,240.65,normal
2016-01-01T18:00,2016,1,1,1,winter,night,240.63,normal
2016-01-01T19:00,2016,1,1,1,winter,night,240.65,normal
2016-01-01T20:00,2016,1,1,1,winter,night,240.61,normal
2016-01-01T21:00,2016,1,1,1,winter,night,240.63,normal
2016-01-01T22:00,2016,1,1,1,winter,night,240.65,normal
2016-01-01T23:00,2016,1,1,1,winter,night,240.66,normal
2016-01-02T00:00,2016,1,2,1,winter,night,240.7,normal
2016-01-02T01:00,2016,1,2,1,winter,night,240.7,normal
2016-01-02T02:00,2016,1,2,1,winter,night,240.72,normal
2016-01-02T03:00,2016,1,2,1,winter,night,240.67,normal
2016-01-02T04:00,2016,1,2,1,winter,night,240.71,normal
2016-01-02T05:00,2016,1,2,1,winter,night,240.66,normal
2016-01-02T06:00,2016,1,2,1,winter,day,240.63,normal
2016-01-02T07:00,2016,1,2,1,winter,day,240.69,normal
2016-01-02T08:00,2016,1,2,1,winter,day,240.68,normal
2016-01-02T09:00,2016,1,2,1,winter,day,240.74,normal
2016-01-02T10:00,2016,1,2,1,winter,day,240.73,normal
2016-01-02T11:00,2016,1,2,1,winter,day,240.68,normal
2016-01-02T12:00,2016,1,2,1,winter,day,240.74,normal
2016-01-02T13:00,2016,1,2,1,winter,day,240.68,normal
2016-01-02T14:00,2016,1,2,1,winter,day,240.7,normal
2016-01-02T15:00,2016,1,2,1,winter,day,240.69,normal
2016-01-02T16:00,2016,1,2,1,winter,day,240.7,normal
2016-01-02T17:00,2016,1,2,1,winter,day,240.71,normal
2016-01-02T18:00,2016,1,2,1,winter,night,240.7,normal
2016-01-02T19:00,2016,1,2,1,winter,night,240.69,normal
2016-01-02T20:00,2016,1,2,1,winter,night,240.7,normal
2016-01-02T21:00,2016,1,2,1,winter,night,240.7,normal
2016-01-02T22:00,2016,1,2,1,winter,night,240.67,normal
2016-01-02T23:00,2016,1,2,1,winter,night,240.67,normal
2016-01-03T00:00,2016,1,3,1,winter,night,240.83,normal
2016-01-03T01:00,2016,1,3,1,winter,night,240.8,normal
2016-01-03T02:00,2016,1,3,1,winter,night,240.9,normal
2016-01-03T03:00,2016,1,3,1,winter,night,240.79,normal
2016-01-03T04:00,2016,1,3,1,winter,night,240.78,normal
2016-01-03T05:00,2016,1,3,1,winter,night,240.85,normal
2016-01-03T06:00,2016,1,3,1,winter,day,240.87,normal
2016-01-03T07:00,2016,1,3,1,winter,day,240.84,normal
2016-01-03T08:00,2016,1,3,1,winter,day,240.86,normal
2016-01-03T09:00,2016,1,3,1,winter,day,240.88,normal
2016-01-03T10:00,2016,1,3,1,winter,day,240.83,normal
2016-01-03T11:00,2016,1,3,1,winter,day,240.79,normal
2016-01-03T12:00,2016,1,3,1,winter,day,240.82,normal
2016-01-03T13:00,2016,1,3,1,winter,day,240.86,normal
2016-01-03T14:00,2016,1,3,1,winter,day,240.78,normal
2016-01-03T15:00,2016,1,3,1,winter,day,240.82,normal
2016-01-03T16:00,2016,1,3,1,winter,day,240.82,normal
2016-01-03T17:00,2016,1,3,1,winter,day,240.8,normal
2016-01-03T18:00,2016,1,3,1,winter,night,240.83,normal
2016-01-03T19:00,2016,1,3,1,winter,night,240.82,normal
2016-01-03T20:00,2016,1,3,1,winter,night,240.89,normal
2016-01-03T21:00,2016,1,3,1,winter,night,240.83,normal
