timestamp,year,month,day,week_bucket,season,period,value,quality_flag
2016-01-01T00:00,2016,1,1,1,winter,night,237.3,normal
2016-01-01T01:00,2016,1,1,1,winter,night,237.35,normal
2016-01-01T02:00,2016,1,1,1,winter,night,237.69,normal
2016-01-01T03:00,2016,1,1,1,winter,night,237.39,normal
2016-01-01T04:00,2016,1,1,1,winter,night,236.88,normal
2016-01-01T05:00,2016,1,1,1,winter,night,237.6,normal
2016-01-01T06:00,2016,1,1,1,winter,day,237.37,normal
2016-01-01T07:00,2016,1,1,1,winter,day,237.42,normal
2016-01-01T08:00,2016,1,1,1,winter,day,237.57,normal
2016-01-01T09:00,2016,1,1,1,winter,day,237.62,normal
2016-01-01T10:00,2016,1,1,1,winter,day,237.99,normal
2016-01-01T11:00,2016,1,1,1,winter,day,237.77,normal
2016-01-01T12:00,2016,1,1,1,winter,day,237.54,normal
2016-01-01T13:00,2016,1,1,1,winter,day,237.17,normal
2016-01-01T14:00,2016,1,1,1,winter,day,237.03,normal
2016-01-01T15:00,2016,1,1,1,winter,day,237.47,normal
2016-01-01T16:00,2016,1,1,1,winter,day,237.85,normal
2016-01-01T17:00,2016,1,1,1,winter,day,237.31,normal
2016-01-01T18:00,2016,1,1,1,winter,night,237.21,normal
2016-01-01T19:00,2016,1,1,1,winter,night,237.47,normal
2016-01-01T20:00,2016,1,1,1,winter,night,236.7,normal
2016-01-01T21:00,2016,1,1,1,winter,night,237.17,normal
2016-01-01T22:00,2016,1,1,1,winter,night,237.5,normal
2016-01-01T23:00,2016,1,1,1,winter,night,237.68,normal
2016-01-02T00:00,2016,1,2,1,winter,night,237.4,normal
2016-01-02T01:00,2016,1,2,1,winter,night,237.39,normal
2016-01-02T02:00,2016,1,2,1,winter,night,237.56,normal
2016-01-02T03:00,2016,1,2,1,winter,night,237.06,normal
2016-01-02T04:00,2016,1,2,1,winter,night,237.54,normal
2016-01-02T05:00,2016,1,2,1,winter,night,236.98,normal
2016-01-02T06:00,2016,1,2,1,winter,day,236.68,normal
2016-01-02T07:00,2016,1,2,1,winter,day,237.25,normal
2016-01-02T08:00,2016,1,2,1,winter,day,237.18,normal
2016-01-02T09:00,2016,1,2,1,winter,day,237.67,normal
2016-01-02T10:00,2016,1,2,1,winter,day,237.6,normal
2016-01-02T11:00,2016,1,2,1,winter,day,237.09,normal
2016-01-02T12:00,2016,1,2,1,winter,day,237.61,normal
2016-01-02T13:00,2016,1,2,1,winter,day,237.1,normal
2016-01-02T14:00,2016,1,2,1,winter,day,237.3,normal
2016-01-02T15:00,2016,1,2,1,winter,day,237.21,normal
2016-01-02T16:00,2016,1,2,1,winter,day,237.29,normal
2016-01-02T17:00,2016,1,2,1,winter,day,237.44,normal
2016-01-02T18:00,2016,1,2,1,winter,night,237.37,normal
2016-01-02T19:00,2016,1,2,1,winter,night,237.29,normal
2016-01-02T20:00,2016,1,2,1,winter,night,237.38,normal
2016-01-02T21:00,2016,1,2,1,winter,night,237.35,normal
2016-01-02T22:00,2016,1,2,1,winter,night,237.07,normal
2016-01-02T23:00,2016,1,2,1,winter,night,237.07,normal
2016-01-03T00:00,2016,1,3,1,winter,night,236.61,normal
2016-01-03T01:00,2016,1,3,1,winter,night,236.58,normal
2016-01-03T02:00,2016,1,3,1,winter,night,236.55,normal
2016-01-03T03:00,2016,1,3,1,winter,night,236.55,normal
2016-01-03T04:00,2016,1,3,1,winter,night,236.64,normal
2016-01-03T05:00,2016,1,3,1,winter,night,236.64,normal
2016-01-03T06:00,2016,1,3,1,winter,day,236.64,normal
2016-01-03T07:00,2016,1,3,1,winter,day,236.58,normal
2016-01-03T08:00,2016,1,3,1,winter,day,236.66,normal
2016-01-03T09:00,2016,1,3,1,winter,day,236.72,normal
2016-01-03T10:00,2016,1,3,1,winter,day,236.6,normal
2016-01-03T11:00,2016,1,3,1,winter,day,236.7,normal
2016-01-03T12:00,2016,1,3,1,winter,day,236.7,normal
2016-01-03T13:00,2016,1,3,1,winter,day,236.63,normal
2016-01-03T14:00,2016,1,3,1,winter,day,236.67,normal
2016-01-03T15:00,2016,1,3,1,winter,day,236.63,normal
2016-01-03T16:00,2016,1,3,1,winter,day,236.59,normal
2016-01-03T17:00,2016,1,3,1,winter,day,236.46,normal
2016-01-03T18:00,2016,1,3,1,winter,night,236.43,normal
2016-01-03T19:00,2016,1,3,1,winter,night,236.42,normal
2016-01-03T20:00,2016,1,3,1,winter,night,236.45,normal
2016-01-03T21:00,2016,1,3,1,winter,night,236.5,normal
2016-01-03T22:00,2016,1,3,1,winter,night,236.59,normal
2016-01-03T23:00,2016,1,3,1,winter,night,236.49,normal
2016-01-04T00:00,2016,1,4,1,winter,night,236.66,normal
2016-01-04T01:00,2016,1,4,1,winter,night,236.86,normal
2016-01-04T02:00,2016,1,4,1,winter,night,237.0,normal
2016-01-04T03:00,2016,1,4,1,winter,night,237.25,normal
2016-01-04T04:00,2016,1,4,1,winter,night,237.45,normal
2016-01-04T05:00,2016,1,4,1,winter,night,237.17,normal
2016-01-04T06:00,2016,1,4,1,winter,day,237.24,normal
2016-01-04T07:00,2016,1,4,1,winter,day,237.23,normal
2016-01-04T08:00,2016,1,4,1,winter,day,237.45,normal
2016-01-04T09:00,2016,1,4,1,winter,day,237.41,normal
2016-01-04T10:00,2016,1,4,1,winter,day,237.25,normal
2016-01-04T11:00,2016,1,4,1,winter,day,236.93,normal
2016-01-04T12:00,2016,1,4,1,winter,day,237.37,normal
2016-01-04T13:00,2016,1,4,1,winter,day,237.22,normal
2016-01-04T14:00,2016,1,4,1,winter,day,237.4,normal
2016-01-04T15:00,2016,1,4,1,winter,day,237.07,normal
2016-01-04T16:00,2016,1,4,1,winter,day,237.52,normal
2016-01-04T17:00,2016,1,4,1,winter,day,236.94,normal
2016-01-04T18:00,2016,1,4,1,winter,night,237.39,normal
2016-01-04T19:00,2016,1,4,1,winter,night,237.04,normal
2016-01-04T20:00,2016,1,4,1,winter,night,236.9,normal
2016-01-04T21:00,2016,1,4,1,winter,night,236.77,normal
2016-01-04T22:00,2016,1,4,1,winter,night,237.02,normal
2016-01-04T23:00,2016,1,4,1,winter,night,237.41,normal
2016-01-05T00:00,2016,1,5,1,winter,night,237.55,normal
2016-01-05T01:00,2016,1,5,1,winter,night,236.98,normal
2016-01-05T02:00,2016,1,5,1,winter,night,237.6,normal
2016-01-05T03:00,2016,1,5,1,winter,night,237.58,normal
2016-01-05T04:00,2016,1,5,1,winter,night,237.38,normal
2016-01-05T05:00,2016,1,5,1,winter,night,237.37,normal
2016-01-05T06:00,2016,1,5,1,winter,day,237.49,normal
2016-01-05T07:00,2016,1,5,1,winter,day,237.85,normal
2016-01-05T08:00,2016,1,5,1,winter,day,237.33,normal
2016-01-05T09:00,2016,1,5,1,winter,day,237.46,normal
2016-01-05T10:00,2016,1,5,1,winter,day,237.81,normal
2016-01-05T11:00,2016,1,5,1,winter,day,237.45,normal
2016-01-05T12:00,2016,1,5,1,winter,day,237.45,normal
2016-01-05T13:00,2016,1,5,1,winter,day,237.52,normal
2016-01-05T14:00,2016,1,5,1,winter,day,237.23,normal
2016-01-05T15:00,2016,1,5,1,winter,day,237.48,normal
2016-01-05T16:00,2016,1,5,1,winter,day,237.17,normal
2016-01-05T17:00,2016,1,5,1,winter,day,237.55,normal
2016-01-05T18:00,2016,1,5,1,winter,night,237.34,normal
2016-01-05T19:00,2016,1,5,1,winter,night,237.79,normal
2016-01-05T20:00,2016,1,5,1,winter,night,237.41,normal
2016-01-05T21:00,2016,1,5,1,winter,night,237.63,normal
2016-01-05T22:00,2016,1,5,1,winter,night,237.13,normal
2016-01-05T23:00,2016,1,5,1,winter,night,237.38,normal
2016-01-06T00:00,2016,1,6,1,winter,night,237.95,normal
2016-01-06T01:00,2016,1,6,1,winter,night,237.26,normal
2016-01-06T02:00,2016,1,6,1,winter,night,237.83,normal
2016-01-06T03:00,2016,1,6,1,winter,night,237.76,normal
2016-01-06T04:00,2016,1,6,1,winter,night,237.96,normal
2016-01-06T05:00,2016,1,6,1,winter,night,237.8,normal
2016-01-06T06:00,2016,1,6,1,winter,day,237.67,normal
2016-01-06T07:00,2016,1,6,1,winter,day,237.58,normal
2016-01-06T08:00,2016,1,6,1,winter,day,237.47,normal
2016-01-06T09:00,2016,1,6,1,winter,day,237.77,normal
2016-01-06T10:00,2016,1,6,1,winter,day,237.7,normal
2016-01-06T11:00,2016,1,6,1,winter,day,238.11,normal
2016-01-06T12:00,2016,1,6,1,winter,day,237.61,normal
2016-01-06T13:00,2016,1,6,1,winter,day,237.76,normal
2016-01-06T14:00,2016,1,6,1,winter,day,237.38,normal
2016-01-06T15:00,2016,1,6,1,winter,day,237.56,normal
2016-01-06T16:00,2016,1,6,1,winter,day,237.65,normal
2016-01-06T17:00,2016,1,6,1,winter,day,237.73,normal
2016-01-06T18:00,2016,1,6,1,winter,night,237.82,normal
2016-01-06T19:00,2016,1,6,1,winter,night,237.52,normal
2016-01-06T20:00,2016,1,6,1,winter,night,237.3,normal
2016-01-06T21:00,2016,1,6,1,winter,night,237.64,normal
2016-01-06T22:00,2016,1,6,1,winter,night,237.66,normal
2016-01-06T23:00,2016,1,6,1,winter,night,237.67,normal
2016-01-07T00:00,2016,1,7,1,winter,night,237.57,normal
2016-01-07T01:00,2016,1,7,1,winter,night,237.39,normal
2016-01-07T02:00,2016,1,7,1,winter,night,237.52,normal
2016-01-07T03:00,2016,1,7,1,winter,night,237.64,normal
2016-01-07T04:00,2016,1,7,1,winter,night,237.52,normal
2016-01-07T05:00,2016,1,7,1,winter,night,237.47,normal
2016-01-07T06:00,2016,1,7,1,winter,day,237.82,normal
2016-01-07T07:00,2016,1,7,1,winter,day,237.48,normal
2016-01-07T08:00,2016,1,7,1,winter,day,237.39,normal
2016-01-07T09:00,2016,1,7,1,winter,day,237.47,normal
2016-01-07T10:00,2016,1,7,1,winter,day,237.72,normal
2016-01-07T11:00,2016,1,7,1,winter,day,237.46,normal
2016-01-07T12:00,2016,1,7,1,winter,day,237.52,normal
2016-01-07T13:00,2016,1,7,1,winter,day,237.63,normal
2016-01-07T14:00,2016,1,7,1,winter,day,237.29,normal
2016-01-07T15:00,2016,1,7,1,winter,day,237.05,normal
2016-01-07T16:00,2016,1,7,1,winter,day,237.4,normal
2016-01-07T17:00,2016,1,7,1,winter,day,237.36,normal
2016-01-07T18:00,2016,1,7,1,winter,night,237.19,normal
2016-01-07T19:00,2016,1,7,1,winter,night,237.47,normal
2016-01-07T20:00,2016,1,7,1,winter,night,237.42,normal
2016-01-07T21:00,2016,1,7,1,winter,night,237.13,normal
2016-01-07T22:00,2016,1,7,1,winter,night,237.43,normal
2016-01-07T23:00,2016,1,7,1,winter,night,237.31,normal
2016-01-08T00:00,2016,1,8,1,winter,night,237.38,normal
2016-01-08T01:00,2016,1,8,1,winter,night,237.32,normal
2016-01-08T02:00,2016,1,8,1,winter,night,237.23,normal
2016-01-08T03:00,2016,1,8,1,winter,night,237.42,normal
2016-01-08T04:00,2016,1,8,1,winter,night,237.43,normal
2016-01-08T05:00,2016,1,8,1,winter,night,237.28,normal
2016-01-08T06:00,2016,1,8,1,winter,day,237.42,normal
2016-01-08T07:00,2016,1,8,1,winter,day,237.53,normal
2016-01-08T08:00,2016,1,8,1,winter,day,237.3,normal
2016-01-08T09:00,2016,1,8,1,winter,day,237.47,normal
2016-01-08T10:00,2016,1,8,1,winter,day,237.42,normal
2016-01-08T11:00,2016,1,8,1,winter,day,237.75,normal
2016-01-08T12:00,2016,1,8,1,winter,day,237.13,normal
