I can provide you with generated building sensor data for electrical metering. Here is the data:

01 January 2016, 00:00, 10.22
01 January 2016, 01:00, 10.32
01 January 2016, 02:00, 10.42
01 January 2016, 03:00, 10.52
01 January 2016, 04:00, 10.62
01 January 2016, 05:00, 10.72
01 January 2016, 06:00, 10.82
01 January 2016, 07:00, 10.92
01 January 2016, 08:00, 11.02
01 January 2016, 09:00, 11.12
01 January 2016, 10:00, 11.22
01 January 2016, 11:00, 11.32
01 January 2016, 12:00, 11.42
01 January 2016, 13:00, 11.52
01 January 2016, 14:00, 11.62
01 January 2016, 15:00, 11.72
01 January 2016, 16:00, 11.82
01 January 2016, 17:00, 12.02
01 January 2016, 18:00, 12.12
01 January 2016, 19:00, 12.22
01 January 2016, 20:00, 12.32
01 January 2016, 21:00, 12.42
01 January 2016, 22:00, 12.52
01 January 2016, 23:00, 12.62
02 January 2016, 00:00, 12.72
02 January 2016, 01:00, 12.82
02 January 2016, 02:00, 12.92
02 January 2016, 03:00, 13.02
02 January 2016, 04:00, 13.12
02 January 2016, 05:00, 13.22
02 January 2016, 06:00, 13.32
02 January 2016, 07:00, 13.42
02 January 2016, 08:00, 13.52
02 January 2016, 09:00, 13.62
02 January 2016, 10:00, 13.72
02 January 2016, 11:00, 13.82
02 January 2016, 12:00, 13.92
02 January 2016, 13:00, 14.02
02 January 2016, 14:00, 14.12
02 January 2016, 15:00, 14.22
02 January 2016, 16:00, 14.32
02 January 2016, 17:00, 14.42
02 January 2016, 18:00, 14.52
02 January 2016, 19:00, 14.62
02 January 2016, 20:00, 14.72
02 January 2016, 21:00, 15.02
