Here is the generated building sensor data for electrical metering:

```
"2016-01-01 00:00:00",10.5
"2016-01-01 01:00:00",11.2
"2016-01-01 02:00:00",12.1
"2016-01-01 03:00:00",13.4
"2016-01-01 04:00:00",14.7
"2016-01-01 05:00:00",16.2
"2016-01-01 06:00:00",17.8
"2016-01-01 07:00:00",19.5
"2016-01-01 08:00:00",21.3
"2016-01-01 09:00:00",23.2
"2016-01-01 10:00:00",25.1
"2016-01-01 11:00:00",27.0
"2016-01-01 12:00:00",28.9
"2016-01-01 13:00:00",30.8
"2016-01-01 14:00:00",32.7
"2016-01-01 15:00:00",34.6
"2016-01-01 16:00:00",36.5
"2016-01-01 17:00:00",38.4
"2016-01-01 18:00:00",40.3
"2016-01-01 19:00:00",42.2
"2016-01-01 20:00:00",44.1
"2016-01-01 21:00:00",46.0
"2016-01-01 22:00:00",47.9
"2016-01-01 23:00:00",49.8
"2016-01-02 00:00:00",51.7
"2016-01-02 01:00:00",53.6
"2016-01-02 02:00:00",55.5
"2016-01-02 03:00:00",57.4
"2016-01-02 04:00:00",59.3
"2016-01-02 05:00:00",61.2
"2016-01-02 06:00:00",63.1
"2016-01-02 07:00:00",65.0
"2016-01-02 08:00:00",66.9
"2016-01-02 09:00:00",68.8
"2016-01-02 10:00:00",70.7
"2016-01-02 11:00:00",72.6
"2016-01-02 12:00:00",74.5
"2016-01-02 13:00:00",76.4
"2016-01-02 14:00:00",78.3
"2016-01-02 15:00:00",80.2
"2016-01-02 16:00:00",82.1
"2016-01-02 17:00:00",84.0
"2016-01-02 18:00:00",85.9
"2016-01-02 19:00:00",87.8
"2016-01-02 20:00:00",89.7
"2016-01-02 21:00:00",91.6
"2016-01-02 22:00:00",93.5
"2016-01-02 23:00:00",95.4
"2016-01-03 00:00:00",97.3
"2016-01-03 01:00:00",99.2
"2016-01-03 02:00:00",101.1
"2016-01-03 03:00:00",103.0
"2016-01-03 04:00:00",104.9
"2016-01-03 05:00:00",106.8
"2016-01-03 06:00:00",108.7
"2016-01-03 07:00:00",110.6
"2016-01-03 08:00:00",112.5
"2016-01-03 09:00:00",114.4
"2016-01-03 10:00:00",116.3
"2016-01-03 11:00:00",118.2
"2016-01-03 12:00:00",120.1
"2016-01-03 13:00:00",122.0
"2016-01-03 14:00:00",123.9
"2016-01-03 15:00:00",125.8
"2016-01-03 16:00:00",127.7
"2016-01-03 17:00:00",129.6
"2016-01-03 18:00:00",131.5
"2016-01-03 19:00:00",133.4
"2016-01-03 20:00:00",135.3
"2016-01-03 21:00:00",137.2
"2016-01-03 22:00:00",139.1
"2016-01-03 23:00:00",141.0
"2016-01-04 00:00:00",142.9
"2016-01-04 01:00:00",144.8
"2016-01-04 02:00:00",146.7
"2016-01-04 03:00:00",148.6
"2016-01-04 04:00:00",150.5
"2016-01-04 05:00:00",152.4
"2016-01-04 06:00:00",154.3
"2016-01-04 07:00:00",156.2
"2016-01-04 08:00:00",158.1
"2016-01-04 09:00:00",160.0
"2016-01-04 10:00:00",161.9
"2016-01-04 11:00:00",163.8
"2016-01-04 12:00:00",165.7
"2016-01-04 13:00:00",167.6
"2016-01-04 14:00:00",169.5
"2016-01-04 15:00:00",171.4
"2016-01-04 16:00:00",173.3
"2016-01-04 17:00:00",175.2
"2016-01-04 18:00:00",177.1
"2016-01-04 19:00:00",179.0
"2016-01-04 20:00:00",180.9
"2016-01-04 21:00:00",182.8
"2016-01-04 22:00:00",184.7
"2016-01-04 23:00:00",186.6
"2016-01-05 00:00:00",188.5
"2016-01-05 01:00:00",190.4
"2016-01-05 02:00:00",192.3
"2016-01-05 03:00:00",194.2
"2016-01-05 04:00:00",196.1
"2016-01-05 05:00:00",198.0
"2016-01-05 06:00:00",199.9
"2016-01-05 07:00:00",201.8
"2016-01-05 08:00:00",203.7
"2016-01-05 09:00:00",205.6
"2016-01-05 10:00:00",207.5
"2016-01-05 11:00:00",209.4
"2016-01-05 12:00:00",211.3
"2016-01-05 13:00:00",213.2
"2016-01-05 14:00:00",215.1
"2016-01-05 15:00:00",217.0
"2016-01-05 16:00:00",218.9
"2016-01-05 17:00:00",220.8
"2016-01-05 18:00:00",222.7
"2016-01-05 19:00:00",224.6
"2016-01-05 20:00:00",226.5
"2016-01-05 21:00:00",228.4
"2016-01-05 22:00:00",230.3
"2016-01-05 23:00:00",232.2
"2016-01-06 00:00:00",234.1
"2016-01-06 01:00:00",236.0
"2016-01-06 02:00:00",237.9
"2016-01-06 03:00:00",239.8
"2016-01-06 04:00:00",241.7
"2016-01-06 05:00:00",243.6
"2016-01-06 06:00:00",245.5
"2016-01-06 07:00:00",247.4
"2016-01-06 08:00:00",249.3
"2016-01-06 09:00:00",251.2
"2016-01-06 10:00:00",253.1
"2016-01-06 11:00:00",255.0
"2016-01-06 12:00:00",256.9
"2016-01-06 13:00:00",258.8
"2016-01-06 14:00:00",260.7
"2016-01-06 15:00:00",262.6
"2016-01-06 16:00:00",264.5
"2016-01-06 17:00:00",266.4
"2016-01-06 18:00:00",268.3
"2016-01-06 19:00:00",270.2
"2016-01-06 20:00:00",272.1
"2016-01-06 21:00:00",274.0
"2016-01-06 22:00:00",275.9
"2016-01-06 23:00:00",277.8
"2016-01-07 00:00:00",279.7
"2016-01-07 01:00:00",281.6
"2016-01-07 02:00:00",283.5
"2016-01-07 03:00:00",285.4
"2016-01-07 04:00:00",287.3
"2016-01-07 05:00:00",289.2
"2016-01-07 06:00:00",291.1
"2016-01-07 07:00:00",293.0
"2016-01-07 08:00:00",294.9
"2016-01-07 09:00:00",296.8
"2016-01-07 10:00:00",298.7
"2016-01-07 11:00:00",300.6
"2016-01-07 12:00:00",302.5
"2016-01-07 13:00:00",304.4
"2016-01-07 14:00:00",306.3
"2016-01-07 15:00:00",308.2
"2016-01-07 16:00:00",310.1
"2016-01-07 17:00:00",312.0
"2016-01-07 18:00:00",313.9
"2016-01-07 19:00:00",315.8
"2016-01-07 20:00:00",317.7
"2016-01-07 21:00:00",319.6
"2016-01-07 22:00:00",321.5
"2016-01-07 23:00:00",323.4
"2016-01-08 00:00:00",325.3
"2016-01-08 01:00:00",327.2
"2016-01-08 02:00:00",329.1
"2016-01-08 03:00:00",331.0
"2016-01-08 04:00:00",332.9
"2016-01-08 05:00:00",334.8
"2016-01-08 06:00:00",336.7
"2016-01-08 07:00:00",338.6
"2016-01-08 08:00:00",340.5
"2016-01-08 09:00:00",342.4
"2016-01-08 10:00:00",344.3
"2016-01-08 11:00:00",346.2
"2016-01-08 12:00:00",348.1
"2016-01-08 13:00:00",350.0
"2016-01-08 14:00:00",351.9
