2016-01-01,120
2016-01-01,130
2016-01-01,140
2016-01-01,150
2016-01-01,160
2016-01-01,170
2016-01-01,180
2016-01-01,190
2016-01-01,200
2016-01-01,210
2016-01-01,220
2016-01-01,230
2016-01-01,240
2016-01-01,250
2016-01-01,240
2016-01-01,230
2016-01-01,220
2016-01-01,210
2016-01-01,200
2016-01-01,190
2016-01-01,180
2016-01-01,170
2016-01-01,160
2016-01-01,150
2016-01-01,140
2016-01-01,130
2016-01-01,120
2016-01-01,110
2016-01-01,100
2016-01-01,90
2016-01-01,80
2016-01-01,70
2016-01-01,60
2016-01-01,50
2016-01-01,40
2016-01-01,30
2016-01-01,20
2016-01-01,10
2016-01-01,20
2016-01-01,30
2016-01-01,40
2016-01-01,50
2016-01-01,60
2016-01-01,70
2016-01-01,80
2016-01-01,90
2016-01-01,100
2016-01-01,110
2016-01-01,120
2016-01-01,130
2016-01-01,140
2016-01-01,150
2016-01-01,160
2016-01-01,170
2016-01-01,180
2016-01-01,190
2016-01-01,200
2016-01-01,210
2016-01-01,220
2016-01-01,230
2016-01-01,240
2016-01-01,250
2016-01-01,240
2016-01-01,230
2016-01-01,220
2016-01-01,210
2016-01-01,200
2016-01-01,190
2016-01-01,180
2016-01-01,170
2016-01-01,160
2016-01-01,150
2016-01-01,140
2016-01-01,130
2016-01-01,120
2016-01-01,110
2016-01-01,100
2016-01-01,90
2016-01-01,80
2016-01-01,70
2016-01-01,60
2016-01-01,50
2016-01-01,40
2016-01-01,30
2016-01-01,20
2016-01-01,10
2016-01-02,20
2016-01-02,30
2016-01-02,40
2016-01-02,50
2016-01-02,60
2016-01-02,70
2016-01-02,80
2016-01-02,90
2016-01-02,100
2016-01-02,110
2016-01-02,120
2016-01-02,130
2016-01-02,140
2016-01-02,150
2016-01-02,160
2016-01-02,170
2016-01-02,180
2016-01-02,190
2016-01-02,200
2016-01-02,210
2016-01-02,220
2016-01-02,230
2016-01-02,240
2016-01-02,250
2016-01-02,240
2016-01-02,230
2016-01-02,220
2016-01-02,210
2016-01-02,200
2016-01-02,190
2016-01-02,180
2016-01-02,170
2016-01-02,160
2016-01-02,150
2016-01-02,140
2016-01-02,130
2016-01-02,120
2016-01-02,110
2016-01-02,100
2016-01-02,90
2016-01-02,80
2016-01-02,70
2016-01-02,60
2016-01-02,50
2016-01-02,40
2016-01-02,30
2016-01-02,20
2016-01-02,10
2016-01-03,20
2016-01-03,30
2016-01-03,40
2016-01-03,50
2016-01-03,60
2016-01-03,70
2016-01-03,80
2016-01-03,90
2016-01-03,100
2016-01-03,110
2016-01-03,120
2016-01-03,130
2016-01-03,140
2016-01-03,150
2016-01-03,160
2016-01-03,170
2016-01-03,180
2016-01-03,190
2016-01-03,200
2016-01-03,210
2016-01-03,220
2016-01-03,230
2016-01-03,240
2016-01-03,250
2016-01-03,240
2016-01-03,230
2016-01-03,220
2016-01-03,210
2016-01-03,200
2016-01-03,190
2016-01-03,180
2016-01-03,170
2016-01-03,160
2016-01-03,150
2016-01-03,140
2016-01-03,130
2016-01-03,120
2016-01-03,110
2016-01-03,100
2016-01-03,90
2016-01-03,80
2016-01-03,70
2016-01-03,60
2016-01-03,50
2016-01-03,40
2016-01-03,30
2016-01-03,20
2016-01-03,10
2016-01-04,20
2016-01-04,30
2016-01-04,40
2016-01-04,50
2016-01-04,60
2016-01-04,70
2016-01-04,80
2016-01-04,90
2016-01-04,100
2016-01-04,110
2016-01-04,120
2016-01-04,130
2016-01-04,140
2016-01-04,150
2016-01-04,160
2016-01-04,170
2016-01-04,180
2016-01-04,190
2016-01-04,200
2016-01-04,210
2016-01-04,220
2016-01-04,230
2016-01-04,240
2016-01-04,250
2016-01-04,240
2016-01-04,230
2016-01-04,220
2016-01-04,210
2016-01-04,200
2016-01-04,190
2016-01-04,180
2016-01-04,170
2016-01-04,160
2016-01-04,150
2016-01-04,140
2016-01-04,130
2016-01-04,120
2016-01-04,110
2016-01-04,100
2016-01-04,90
2016-01-04,80
2016-01-04,70
2016-01-04,60
2016-01-04,50
2016-01-04,40
2016-01-04,30
2016-01-04,20
2016-01-04,10
