2016-01-01 00:00, 12.34  
2016-01-01 01:00, 11.56  
2016-01-01 02:00, 10.78  
2016-01-01 03:00, 9.90  
2016-01-01 04:00, 9.10  
2016-01-01 05:00, 8.45  
2016-01-01 06:00, 9.20  
2016-01-01 07:00, 12.05  
2016-01-01 08:00, 14.75  
2016-01-01 09:00, 16.30  
2016-01-01 10:00, 15.80  
2016-01-01 11:00, 15.25  
2016-01-01 12:00, 14.90  
2016-01-01 13:00, 14.40  
2016-01-01 14:00, 13.80  
2016-01-01 15:00, 13.10  
2016-01-01 16:00, 12.70  
2016-01-01 17:00, 13.00  
2016-01-01 18:00, 13.50  
2016-01-01 19:00, 14.00  
2016-01-01 20:00, 13.20  
2016-01-01 21:00, 12.60  
2016-01-01 22:00, 11.80  
2016-01-01 23:00, 11.00
