2016-01-01 00:00,40.12
2016-01-01 01:00,39.74
2016-01-01 02:00,40.05
2016-01-01 03:00,39.88
2016-01-01 04:00,40.21
2016-01-01 05:00,39.67
2016-01-01 06:00,54.86
2016-01-01 07:00,55.32
2016-01-01 08:00,55.10
2016-01-01 09:00,54.78
2016-01-01 10:00,55.45
2016-01-01 11:00,54.99
2016-01-01 12:00,55.33
2016-01-01 13:00,55.17
2016-01-01 14:00,54.92
2016-01-01 15:00,55.21
2016-01-01 16:00,55.06
2016-01-01 17:00,54.84
2016-01-01 18:00,44.73
2016-01-01 19:00,44.91
2016-01-01 20:00,45.02
2016-01-01 21:00,44.89
2016-01-01 22:00,45.15
2016-01-01 23:00,44.67
2016-01-02 00:00,40.29
2016-01-02 01:00,40.12
2016-01-02 02:00,39.93
2016-01-02 03:00,39.88
2016-01-02 04:00,40.07
2016-01-02 05:00,39.74
2016-01-02 06:00,55.04
2016-01-02 07:00,55.61
2016-01-02 08:00,55.12
2016-01-02 09:00,55.29
2016-01-02 10:00,55.48
2016-01-02 11:00,55.07
2016-01-02 12:00,54.93
2016-01-02 13:00,55.18
2016-01-02 14:00,55.01
2016-01-02 15:00,54.82
2016-01-02 16:00,55.22
2016-01-02 17:00,54.98
2016-01-02 18:00,45.13
2016-01-02 19:00,44.78
2016-01-02 20:00,45.05
2016-01-02 21:00,44.92
2016-01-02 22:00,44.85
2016-01-02 23:00,45.01
2016-01-03 00:00,40.16
2016-01-03 01:00,40.03
2016-01-03 02:00,39.82
2016-01-03 03:00,39.75
2016-01-03 04:00,39.99
2016-01-03 05:00,40.08
2016-01-03 06:00,55.37
2016-01-03 07:00,55.28
2016-01-03 08:00,55.02
2016-01-03 09:00,54.85
2016-01-03 10:00,55.11
2016-01-03 11:00,54.93
2016-01-03 12:00,55.24
2016-01-03 13:00,55.00
2016-01-03 14:00,55.18
2016-01-03 15:00,55.05
2016-01-03 16:00,55.15
2016-01-03 17:00,55.07
2016-01-03 18:00,44.95
2016-01-03 19:00,45.04
2016-01-03 20:00,44.86
2016-01-03 21:00,45.12
2016-01-03 22:00,44.71
2016-01-03 23:00,44.88
2016-01-04 00:00,40.22
2016-01-04 01:00,39.77
2016-01-04 02:00,40.11
2016-01-04 03:00,39.86
2016-01-04 04:00,39.93
2016-01-04 05:00,40.09
2016-01-04 06:00,55.02
2016-01-04 07:00,55.33
2016-01-04 08:00,55.05
2016-01-04 09:00,55.17
2016-01-04 10:00,55.27
2016-01-04 11:00,55.13
2016-01-04 12:00,55.01
2016-01-04 13:00,55.30
2016-01-04 14:00,55.04
2016-01-04 15:00,55.20
2016-01-04 16:00,55.08
2016-01-04 17:00,55.26
2016-01-04 18:00,44.96
2016-01-04 19:00,45.07
2016-01-04 20:00,45.02
