Here is the generated electricity consumption data for building 1223:

```
2016-01-01 00:00,7.26713
2016-01-01 01:00,7.26832
2016-01-01 02:00,7.26952
2016-01-01 03:00,7.27072
2016-01-01 04:00,7.27192
2016-01-01 05:00,7.27313
2016-01-01 06:00,7.27433
2016-01-01 07:00,7.27553
2016-01-01 08:00,7.27673
2016-01-01 09:00,8.29783
2016-01-01 10:00,9.31893
2016-01-01 11:00,10.33999
2016-01-01 12:00,11.36099
2016-01-01 13:00,12.38205
2016-01-01 14:00,13.40309
2016-01-01 15:00,14.42416
2016-01-01 16:00,15.44523
2016-01-01 17:00,16.46626
2016-01-01 18:00,80.47736
2016-01-01 19:00,81.48838
2016-01-01 20:00,82.49942
2016-01-01 21:00,83.51045
```
